power_watts,timestamp
400.82,1717431370.6366436
398.78,1717431371.6068146
399.42,1717431372.6185088
398.81,1717431373.6133702
399.0,1717431374.6042802
398.46,1717431375.6474273
398.36,1717431376.6082542
399.66,1717431377.6167996
399.93,1717431378.6088052
398.95,1717431379.6127284
401.25,1717431380.61814
401.97,1717431381.6106555
402.54,1717431382.6112206
400.87,1717431383.6124666
401.19,1717431384.614226
401.06,1717431385.644538
401.52,1717431386.6107974
401.63,1717431387.6149554
400.01,1717431388.6181443
400.79,1717431389.6142397
397.87,1717431390.617203
399.01,1717431391.6872447
398.26,1717431392.6366565
398.25,1717431393.6370883
398.88,1717431394.6211114
398.39,1717431395.623904
398.12,1717431396.6261563
401.09,1717431397.6252472
400.31,1717431398.6286566
401.14,1717431399.6308892
396.79,1717431400.6295488
399.99,1717431401.6375606
399.24,1717431402.6325521
400.45,1717431403.6381311
396.15,1717431404.6536489
398.8,1717431405.6366048
399.07,1717431406.6359234
399.48,1717431407.6364417
400.86,1717431408.645903
400.7,1717431409.6380875
399.88,1717431410.6385872
400.97,1717431411.6497257
398.71,1717431412.6463468
399.03,1717431413.7017152
396.83,1717431414.6506972
397.62,1717431415.688804
399.67,1717431416.6371071
403.59,1717431417.651924
402.75,1717431418.648041
402.36,1717431419.717223
404.54,1717431420.651127
402.62,1717431421.6528473
399.76,1717431422.6530273
400.31,1717431423.6604047
400.56,1717431424.65663
401.2,1717431425.6577663
400.69,1717431426.6519175
399.99,1717431427.6487868
400.34,1717431428.6771638
403.68,1717431429.6671042
404.22,1717431430.6618495
399.91,1717431431.728862
402.34,1717431432.6637285
402.87,1717431433.7212646
403.22,1717431434.6652162
403.61,1717431435.6658123
403.08,1717431436.6677105
401.73,1717431437.6671116
402.28,1717431438.674075
400.31,1717431439.669621
400.98,1717431440.6728284
401.15,1717431441.677165
401.01,1717431442.6766624
398.81,1717431443.675568
401.85,1717431444.676721
399.25,1717431445.6789427
400.85,1717431446.730385
399.77,1717431447.679782
398.87,1717431448.677243
398.07,1717431449.715847
399.25,1717431450.6870077
398.58,1717431451.6903586
398.48,1717431452.6909394
396.6,1717431453.7064824
398.24,1717431454.6882715
399.99,1717431455.6813953
399.57,1717431456.6871543
400.47,1717431457.6917682
400.64,1717431458.6983635
400.45,1717431459.69372
400.2,1717431460.741333
399.54,1717431461.6808407
393.46,1717431462.683442
390.09,1717431463.6855547
389.99,1717431464.6867852
389.8,1717431465.6869516
384.47,1717431466.6890922
386.17,1717431467.6873367
321.81,1717431468.689945
292.1,1717431469.6908371
244.38,1717431470.6915045
198.64,1717431471.692016
168.77,1717431472.6932733
200.08,1717431473.6947227
345.93,1717431474.7641225
390.82,1717431475.7566721
396.49,1717431476.7266672
399.78,1717431477.7885246
397.94,1717431478.7460446
397.26,1717431479.7550278
397.31,1717431480.709803
399.32,1717431481.7188244
396.18,1717431482.8077762
398.28,1717431483.7166235
398.95,1717431484.796654
397.63,1717431485.7450213
399.13,1717431486.7292795
397.17,1717431487.7271862
399.23,1717431488.7866623
397.99,1717431489.7985692
399.68,1717431490.7426043
399.95,1717431491.8082445
399.35,1717431492.7867227
398.62,1717431493.7967422
398.76,1717431494.7666876
397.87,1717431495.7327025
396.79,1717431496.7967193
399.32,1717431497.836669
400.71,1717431498.8266566
399.97,1717431499.7634552
399.25,1717431500.7566404
398.67,1717431501.7372932
397.02,1717431502.8081815
398.19,1717431503.7531207
399.22,1717431504.7866626
396.59,1717431505.8270996
398.5,1717431506.80326
399.77,1717431507.736757
399.27,1717431508.826935
398.63,1717431509.8072524
401.67,1717431510.766699
399.75,1717431511.756625
399.51,1717431512.8276947
399.58,1717431513.7566965
400.23,1717431514.8071277
399.32,1717431515.75903
399.03,1717431516.766657
398.83,1717431517.7967823
400.19,1717431518.7666411
399.22,1717431519.759104
398.25,1717431520.7581437
398.37,1717431521.7952456
398.42,1717431522.7470639
399.14,1717431523.8166795
398.65,1717431524.8367116
399.55,1717431525.8266747
399.98,1717431526.82666
399.99,1717431527.8167038
399.1,1717431528.8275409
399.74,1717431529.834975
398.6,1717431530.8476775
399.97,1717431531.8403425
397.63,1717431532.7799208
399.54,1717431533.753825
399.73,1717431534.8167372
400.19,1717431535.786327
400.58,1717431536.7866428
398.57,1717431537.8266692
399.88,1717431538.856875
400.56,1717431539.7771218
398.05,1717431540.856681
398.79,1717431541.7866936
400.23,1717431542.8066647
402.16,1717431543.8468053
399.46,1717431544.7795584
398.26,1717431545.7886899
399.31,1717431546.7610483
401.91,1717431547.7867148
400.49,1717431548.8506136
398.51,1717431549.7968938
399.32,1717431550.8088028
399.45,1717431551.7817714
398.84,1717431552.8567
399.13,1717431553.8356407
398.89,1717431554.8067138
398.58,1717431555.8166327
398.21,1717431556.8003495
400.22,1717431557.8004649
399.37,1717431558.8268385
399.13,1717431559.8649588
398.83,1717431560.8466623
400.51,1717431561.8266566
398.49,1717431562.7841573
399.08,1717431563.8075755
398.78,1717431564.8766387
399.84,1717431565.8266845
399.81,1717431566.8867643
400.29,1717431567.8589156
398.91,1717431568.8166544
400.31,1717431569.8467395
402.2,1717431570.814528
400.29,1717431571.885093
399.62,1717431572.8209765
400.44,1717431573.8499358
399.22,1717431574.8152177
400.29,1717431575.8270857
401.08,1717431576.8466563
400.37,1717431577.8566
399.33,1717431578.812633
400.65,1717431579.8170538
400.7,1717431580.8766265
399.19,1717431581.8671834
400.48,1717431582.8279486
400.76,1717431583.8267584
400.31,1717431584.856705
401.5,1717431585.828435
401.42,1717431586.8250456
401.19,1717431587.8474617
402.98,1717431588.8206854
403.7,1717431589.8110812
402.77,1717431590.8104389
403.1,1717431591.8152823
401.86,1717431592.8204212
402.6,1717431593.8196306
402.5,1717431594.819143
402.29,1717431595.81836
401.5,1717431596.8213868
400.81,1717431597.8222988
402.42,1717431598.8337476
402.56,1717431599.8222787
400.85,1717431600.8226466
401.56,1717431601.8277829
399.67,1717431602.8279266
402.64,1717431603.8289473
401.95,1717431604.827123
399.54,1717431605.8284502
397.93,1717431606.8402874
396.61,1717431607.8389509
398.5,1717431608.8388188
397.81,1717431609.8353772
397.11,1717431610.8357346
395.75,1717431611.8358881
395.31,1717431612.8473895
395.77,1717431613.8432443
396.8,1717431614.848785
395.66,1717431615.8430882
397.3,1717431616.8471723
397.31,1717431617.8396704
402.18,1717431618.8468523
402.04,1717431619.8466897
401.89,1717431620.8496797
402.13,1717431621.8421516
403.43,1717431622.8471823
402.73,1717431623.8517637
403.72,1717431624.848188
401.13,1717431625.8513908
402.42,1717431626.8490794
404.76,1717431627.853215
403.31,1717431628.8546615
402.78,1717431629.8565433
400.41,1717431630.8528843
401.54,1717431631.8589246
403.43,1717431632.8587558
398.52,1717431633.857279
397.96,1717431634.861635
403.44,1717431635.860112
401.96,1717431636.8639872
402.64,1717431637.8636792
402.66,1717431638.865699
402.7,1717431639.866119
402.88,1717431640.8678408
398.87,1717431641.8713045
400.63,1717431642.8705544
402.22,1717431643.8710334
400.49,1717431644.8716462
402.77,1717431645.8749058
402.64,1717431646.8830967
403.16,1717431647.926603
402.7,1717431648.875007
402.68,1717431649.8800993
393.11,1717431650.8680313
392.11,1717431651.869291
389.63,1717431652.8701687
391.42,1717431653.871133
390.87,1717431654.8723674
389.86,1717431655.8732073
357.57,1717431656.8740213
334.53,1717431657.8751547
329.77,1717431658.875993
328.48,1717431659.8771906
325.91,1717431660.878118
253.34,1717431661.878616
154.25,1717431662.8802617
155.41,1717431663.881476
179.72,1717431664.8825068
335.04,1717431665.886738
391.41,1717431666.8874
400.23,1717431667.9266486
398.76,1717431668.8865948
401.3,1717431669.917172
394.7,1717431670.8915308
398.96,1717431671.9466877
395.14,1717431672.8981361
403.81,1717431673.914579
405.46,1717431674.9323168
404.78,1717431675.9053473
406.13,1717431676.956719
402.93,1717431677.9081204
401.13,1717431678.9412525
398.65,1717431679.901016
400.0,1717431680.9266503
397.03,1717431681.899059
401.76,1717431682.9166713
401.19,1717431683.9065902
397.17,1717431684.9689434
402.08,1717431685.9342797
400.19,1717431686.9178681
403.48,1717431687.925182
402.53,1717431688.966716
401.68,1717431689.9370096
399.95,1717431690.9266331
401.05,1717431691.9466717
401.7,1717431692.9208367
399.89,1717431693.9275637
401.07,1717431694.9599822
397.05,1717431695.9113224
401.53,1717431696.9315658
401.39,1717431697.912969
400.85,1717431698.9566722
400.71,1717431699.9283535
400.79,1717431700.9197013
402.47,1717431701.9294915
402.88,1717431702.9183502
401.81,1717431703.9766912
402.37,1717431704.9683623
402.32,1717431705.95715
401.04,1717431706.9624686
401.19,1717431707.947183
401.0,1717431708.9666667
399.25,1717431709.9766567
398.94,1717431710.9521005
397.83,1717431711.9566412
401.06,1717431712.986725
399.79,1717431713.9425526
399.64,1717431714.9455187
402.07,1717431715.9689054
399.51,1717431716.9353628
399.46,1717431717.9424372
398.75,1717431718.9413347
393.03,1717431719.9408622
392.55,1717431720.9458253
391.49,1717431721.9446702
391.13,1717431722.9445953
391.31,1717431723.9503415
390.34,1717431724.9465537
392.35,1717431725.9545574
390.56,1717431726.9482813
391.16,1717431727.9490573
393.06,1717431728.9498928
392.62,1717431729.9545448
396.34,1717431730.950262
395.96,1717431731.9513361
393.34,1717431732.9511688
395.39,1717431733.953717
394.31,1717431734.9557123
398.25,1717431735.9576905
395.81,1717431736.9566214
397.37,1717431737.9704623
391.24,1717431738.959208
397.42,1717431739.9644778
395.74,1717431740.9671023
394.39,1717431741.9658997
393.17,1717431742.9644015
394.0,1717431743.9656465
393.29,1717431744.9650612
392.76,1717431745.9716275
391.6,1717431746.9700801
388.96,1717431747.9719281
392.79,1717431748.9720445
391.96,1717431749.9736567
392.31,1717431750.976634
391.85,1717431752.0383885
393.23,1717431752.9750073
391.08,1717431753.9770474
391.32,1717431754.9761941
396.24,1717431755.977292
395.7,1717431756.9786918
395.8,1717431757.978125
390.15,1717431758.9785757
396.28,1717431759.979418
386.5,1717431761.0189338
396.81,1717431761.9817302
392.73,1717431762.9857938
392.18,1717431763.9870067
391.84,1717431764.990039
392.6,1717431765.988762
391.26,1717431766.9904916
391.46,1717431767.996925
393.58,1717431768.9891446
398.65,1717431769.9917488
365.43,1717431770.9863875
318.89,1717431771.9883013
308.6,1717431772.9895163
202.67,1717431773.9898555
162.81,1717431774.990953
191.06,1717431775.994831
337.8,1717431777.0076046
392.37,1717431778.0228739
394.32,1717431779.0004177
398.83,1717431780.02881
396.61,1717431781.0084438
393.13,1717431782.0209327
391.85,1717431783.0166423
397.5,1717431783.9994965
400.08,1717431785.0023956
400.47,1717431786.003375
395.68,1717431787.017145
399.22,1717431788.011977
396.52,1717431789.0029452
393.55,1717431790.034778
402.26,1717431791.0175233
398.99,1717431792.021902
395.92,1717431793.0073574
392.28,1717431794.0479465
403.02,1717431795.0168138
398.71,1717431796.0357864
397.1,1717431797.0137517
396.17,1717431798.0528276
401.94,1717431799.0180557
393.45,1717431800.027043
394.61,1717431801.0267076
392.9,1717431802.0366764
392.49,1717431803.0386114
391.97,1717431804.0366502
398.7,1717431805.044771
394.68,1717431806.020215
400.3,1717431807.0288281
401.04,1717431808.0282712
395.59,1717431809.0302608
389.57,1717431810.03053
388.27,1717431811.033143
389.89,1717431812.0267541
389.04,1717431813.032948
390.74,1717431814.0328104
390.51,1717431815.0369306
392.58,1717431816.038453
390.75,1717431817.0386093
391.11,1717431818.0357575
390.26,1717431819.0412385
389.46,1717431820.038379
386.55,1717431821.0407248
389.04,1717431822.0446439
390.21,1717431823.0431097
388.78,1717431824.0458422
388.74,1717431825.046969
388.8,1717431826.0470047
389.98,1717431827.0492766
386.68,1717431828.0486178
391.78,1717431829.0467768
389.05,1717431830.0518749
389.67,1717431831.0539818
388.36,1717431832.0517545
391.32,1717431833.0546649
390.23,1717431834.0537653
390.56,1717431835.0567217
393.3,1717431836.0590904
393.67,1717431837.0555115
383.4,1717431838.1183007
385.58,1717431839.061075
391.72,1717431840.0614047
386.94,1717431841.1177835
391.46,1717431842.06422
390.46,1717431843.0653665
389.91,1717431844.064833
387.74,1717431845.067102
385.09,1717431846.1383631
389.97,1717431847.067939
389.88,1717431848.0704966
393.22,1717431849.0721524
299.02,1717431850.0649765
193.43,1717431851.0672152
213.8,1717431852.0692267
348.46,1717431853.069622
367.27,1717431854.1471927
391.89,1717431855.1481159
395.5,1717431856.158191
394.9,1717431857.1566932
392.37,1717431858.1566699
391.21,1717431859.168824
396.77,1717431860.1568055
398.28,1717431861.1686988
399.19,1717431862.196709
398.46,1717431863.1776497
397.61,1717431864.1771674
396.01,1717431865.1870997
394.29,1717431866.1785257
396.22,1717431867.168701
398.48,1717431868.1973104
398.85,1717431869.176756
397.5,1717431870.1683474
396.76,1717431871.168301
399.22,1717431872.1877666
398.31,1717431873.103796
397.15,1717431874.126814
396.32,1717431875.186759
399.96,1717431876.136699
397.87,1717431877.178053
398.4,1717431878.1987524
395.51,1717431879.1666732
395.7,1717431880.1424344
398.48,1717431881.186763
398.55,1717431882.196822
398.83,1717431883.1767793
397.3,1717431884.1967256
398.52,1717431885.2167552
399.89,1717431886.1387296
396.78,1717431887.1467304
392.81,1717431888.166757
397.01,1717431889.206764
398.87,1717431890.1973515
399.58,1717431891.1466906
397.89,1717431892.1266832
397.16,1717431893.1566951
395.83,1717431894.2167656
399.3,1717431895.2067647
399.31,1717431896.1967475
399.96,1717431897.2166946
399.04,1717431898.1577067
397.93,1717431899.1370683
396.64,1717431900.1767516
398.47,1717431901.2167943
397.73,1717431902.1580307
397.94,1717431903.1690748
397.93,1717431904.1971645
399.43,1717431905.1983643
397.08,1717431906.16716
396.83,1717431907.2267585
399.33,1717431908.1467962
398.1,1717431909.1987648
398.56,1717431910.207895
400.68,1717431911.2366908
400.0,1717431912.1782897
398.03,1717431913.2267349
398.71,1717431914.1873026
398.72,1717431915.2266943
398.19,1717431916.1619043
398.65,1717431917.1666768
398.19,1717431918.1566792
399.04,1717431919.1366136
398.86,1717431920.1668096
397.15,1717431921.2567275
399.1,1717431922.2185357
399.51,1717431923.2183444
397.47,1717431924.176666
398.56,1717431925.2267604
397.83,1717431926.2372453
398.16,1717431927.1570947
395.73,1717431928.2367077
398.11,1717431929.186714
400.6,1717431930.2072313
397.28,1717431931.176745
398.56,1717431932.2466896
399.34,1717431933.2278209
399.25,1717431934.2373614
398.75,1717431935.2466605
397.52,1717431936.2666852
398.39,1717431937.2567887
398.88,1717431938.247928
400.38,1717431939.2572331
398.97,1717431940.2667284
396.26,1717431941.2366457
396.64,1717431942.226683
395.22,1717431943.2767425
397.35,1717431944.248545
398.55,1717431945.2188375
398.13,1717431946.2466826
398.46,1717431947.2668312
397.21,1717431948.2466903
399.27,1717431949.2567148
397.35,1717431950.202993
396.47,1717431951.2377992
395.27,1717431952.2486076
397.4,1717431953.2278738
396.66,1717431954.2567053
400.31,1717431955.1867251
399.26,1717431956.2579176
397.14,1717431957.2772138
398.75,1717431958.2767036
398.23,1717431959.2067297
396.46,1717431960.2868204
398.79,1717431961.2177835
398.27,1717431962.2482944
398.82,1717431963.2867885
399.77,1717431964.2266555
397.21,1717431965.2166781
396.82,1717431966.2967446
398.38,1717431967.2568016
399.17,1717431968.2867467
397.4,1717431969.2866964
395.61,1717431970.2267199
391.87,1717431971.2773054
399.62,1717431972.2781663
399.44,1717431973.248147
397.33,1717431974.2366917
397.77,1717431975.3067694
396.93,1717431976.2167418
396.18,1717431977.297381
397.57,1717431978.2966042
395.05,1717431979.2679427
394.79,1717431980.268748
397.89,1717431981.2778509
396.65,1717431982.2166488
397.86,1717431983.2384312
393.72,1717431984.2866888
397.56,1717431985.3067446
399.19,1717431986.307157
396.77,1717431987.2270963
391.55,1717431988.2890236
399.66,1717431989.2407572
399.22,1717431990.2366579
394.61,1717431991.246626
395.42,1717431992.2272048
399.0,1717431993.3071718
399.17,1717431994.3166697
399.67,1717431995.278332
398.82,1717431996.2367094
396.86,1717431997.2366877
398.95,1717431998.2884886
394.72,1717431999.246624
394.36,1717432000.3067987
399.27,1717432001.2766778
399.03,1717432002.2766426
396.83,1717432003.2967281
396.21,1717432004.2989259
399.22,1717432005.317221
397.91,1717432006.288075
395.7,1717432007.2788746
393.98,1717432008.3088815
399.67,1717432009.2667754
398.34,1717432010.2403355
396.19,1717432011.2766697
394.83,1717432012.3179836
397.43,1717432013.2990901
398.92,1717432014.2877026
398.79,1717432015.3058553
397.45,1717432016.3167493
399.27,1717432017.2867405
399.53,1717432018.2966561
398.98,1717432019.3171482
397.39,1717432020.3367398
397.58,1717432021.317865
398.7,1717432022.266712
395.02,1717432023.3076634
396.4,1717432024.3268347
399.35,1717432025.3082318
398.99,1717432026.3467188
395.3,1717432027.2977996
397.38,1717432028.3187885
398.98,1717432029.3376915
397.99,1717432030.2749562
392.65,1717432031.346735
397.25,1717432032.356879
400.03,1717432033.3566525
397.95,1717432034.3466532
398.26,1717432035.3284972
398.9,1717432036.3379347
397.4,1717432037.2766523
396.21,1717432038.276709
397.9,1717432039.2885249
399.3,1717432040.3166418
397.65,1717432041.3371584
390.49,1717432042.3459153
400.35,1717432043.3287842
400.15,1717432044.2866569
396.66,1717432045.2677898
394.09,1717432046.286837
400.07,1717432047.3467495
399.0,1717432048.307918
393.88,1717432049.2866998
389.8,1717432050.3468928
399.82,1717432051.3582416
399.6,1717432052.3466558
398.59,1717432053.3382063
390.65,1717432054.31672
401.05,1717432055.36677
400.09,1717432056.3266494
393.83,1717432057.3706174
391.12,1717432058.3585215
399.78,1717432059.2966547
398.45,1717432060.3566449
396.14,1717432061.3767405
395.88,1717432062.3868148
400.59,1717432063.3578117
398.37,1717432064.386635
392.4,1717432065.3167362
394.15,1717432066.3668559
400.07,1717432067.3579788
398.37,1717432068.3166556
393.95,1717432069.2985146
395.42,1717432070.3867922
399.77,1717432071.2966623
399.05,1717432072.317179
398.22,1717432073.3967724
395.59,1717432074.3966968
399.35,1717432075.316732
399.09,1717432076.3871734
399.79,1717432077.3186066
400.44,1717432078.3868272
401.47,1717432079.3266582
397.73,1717432080.3766751
395.17,1717432081.3767164
399.52,1717432082.3786535
399.25,1717432083.3671591
398.38,1717432084.3678665
399.07,1717432085.337191
399.24,1717432086.3567445
401.23,1717432087.3676593
399.69,1717432088.3586113
398.56,1717432089.3688622
400.71,1717432090.3566833
401.56,1717432091.3782845
399.06,1717432092.346693
398.2,1717432093.3784573
399.63,1717432094.386744
397.6,1717432095.3966863
399.77,1717432096.38837
399.32,1717432097.3781798
399.6,1717432098.384862
398.65,1717432099.416696
394.6,1717432100.4167173
399.74,1717432101.4167318
399.43,1717432102.4077442
396.09,1717432103.4267082
396.36,1717432104.396769
399.38,1717432105.396647
399.4,1717432106.3466928
397.8,1717432107.4167366
398.79,1717432108.4079196
399.36,1717432109.4167244
398.68,1717432110.3467069
395.19,1717432111.3873992
399.6,1717432112.4067447
398.51,1717432113.33671
399.96,1717432114.3971367
399.11,1717432115.4267316
399.79,1717432116.376701
399.82,1717432117.3567417
399.15,1717432118.3470922
400.0,1717432119.3516767
399.93,1717432120.3881955
398.55,1717432121.4367661
396.38,1717432122.4167218
400.95,1717432123.4172683
400.11,1717432124.3966596
396.74,1717432125.4268622
399.68,1717432126.4168615
398.69,1717432127.4166641
397.56,1717432128.359322
398.06,1717432129.3767107
400.08,1717432130.3666723
398.45,1717432131.446773
399.02,1717432132.446636
400.83,1717432133.4081085
398.31,1717432134.3467863
396.83,1717432135.4467905
398.29,1717432136.4066749
396.85,1717432137.3666954
397.89,1717432138.4383812
399.55,1717432139.416683
398.03,1717432140.4180238
394.91,1717432141.4368145
400.19,1717432142.428482
400.59,1717432143.418401
399.21,1717432144.396715
399.03,1717432145.407471
398.92,1717432146.4186502
398.91,1717432147.418684
399.1,1717432148.3867657
400.11,1717432149.408365
401.32,1717432150.4067159
396.33,1717432151.3967023
400.08,1717432152.3666565
401.19,1717432153.4567544
398.17,1717432154.386748
397.69,1717432155.437357
397.97,1717432156.4271407
396.8,1717432157.3639698
400.0,1717432158.4567752
399.01,1717432159.3966727
394.4,1717432160.3967166
397.03,1717432161.3967965
399.32,1717432162.416659
397.22,1717432163.4480429
397.43,1717432164.366737
399.82,1717432165.3966627
398.45,1717432166.4283977
397.36,1717432167.4167457
399.68,1717432168.4266522
399.07,1717432169.4156764
398.9,1717432170.4567392
399.79,1717432171.4266827
399.33,1717432172.3733203
397.08,1717432173.4667635
399.6,1717432174.4668074
399.58,1717432175.4675653
397.52,1717432176.4773164
400.1,1717432177.4168787
401.38,1717432178.4534054
399.28,1717432179.4766316
395.92,1717432180.4481132
398.64,1717432181.4266844
399.81,1717432182.448371
398.13,1717432183.4680438
399.32,1717432184.4667113
399.96,1717432185.4766324
399.54,1717432186.396722
402.46,1717432187.47735
400.42,1717432188.486644
396.32,1717432189.466748
401.83,1717432190.4573684
399.94,1717432191.4666598
398.36,1717432192.4366848
393.67,1717432193.4467268
400.97,1717432194.446647
397.18,1717432195.4751847
394.55,1717432196.487329
400.88,1717432197.4270835
398.37,1717432198.4676204
396.75,1717432199.4831429
400.12,1717432200.4366925
398.85,1717432201.486731
397.43,1717432202.5072901
400.28,1717432203.4466903
398.82,1717432204.4466615
398.87,1717432205.4567242
401.3,1717432206.4267092
398.55,1717432207.4687493
400.59,1717432208.5067534
399.36,1717432209.4366765
398.53,1717432210.4783309
399.72,1717432211.4834766
399.42,1717432212.4366603
399.41,1717432213.4367065
399.72,1717432214.427172
398.94,1717432215.526688
397.0,1717432216.4567206
397.65,1717432217.5168617
399.74,1717432218.5171018
398.16,1717432219.466701
395.11,1717432220.4491477
399.61,1717432221.5166638
395.38,1717432222.5066772
394.83,1717432223.5174093
400.8,1717432224.5077353
398.13,1717432225.496726
396.61,1717432226.5067937
399.75,1717432227.5266812
397.65,1717432228.4767025
395.29,1717432229.5050583
400.77,1717432230.526663
398.9,1717432231.508032
394.93,1717432232.4789171
400.17,1717432233.5167305
397.38,1717432234.4981296
393.33,1717432235.5074708
400.28,1717432236.486703
397.38,1717432237.4566426
394.15,1717432238.4668014
398.89,1717432239.4874468
397.94,1717432240.5083535
394.16,1717432241.5468183
400.52,1717432242.5286667
398.01,1717432243.5166867
394.51,1717432244.5567157
399.15,1717432245.5367773
397.73,1717432246.4571373
395.24,1717432247.5371866
400.74,1717432248.5182912
399.49,1717432249.4424706
399.27,1717432250.5067933
400.78,1717432251.5366378
399.19,1717432252.4573016
400.85,1717432253.496812
399.89,1717432254.556742
397.23,1717432255.5371459
398.0,1717432256.4967458
399.73,1717432257.4867144
397.28,1717432258.4767425
400.19,1717432259.5287368
399.49,1717432260.5567439
396.52,1717432261.5282109
398.47,1717432262.52861
401.75,1717432263.5366411
397.74,1717432264.5380225
400.33,1717432265.4773667
399.09,1717432266.5575318
396.41,1717432267.557273
399.53,1717432268.566822
399.68,1717432269.5570364
396.31,1717432270.5366569
399.0,1717432271.5395937
399.38,1717432272.5366282
396.73,1717432273.526682
400.28,1717432274.557976
399.72,1717432275.5366771
399.12,1717432276.5472536
398.05,1717432277.5668128
400.14,1717432278.5066683
396.59,1717432279.5372133
397.84,1717432280.538697
399.64,1717432281.5766897
395.83,1717432282.566674
399.03,1717432283.516671
400.16,1717432284.546716
398.36,1717432285.567058
397.7,1717432286.566728
400.5,1717432287.4715884
399.76,1717432288.5166712
398.52,1717432289.566673
400.27,1717432290.5566742
399.22,1717432291.556673
399.34,1717432292.556683
399.17,1717432293.5667062
400.46,1717432294.5467086
399.5,1717432295.5466683
401.14,1717432296.5589306
399.97,1717432297.5167878
400.9,1717432298.5796516
401.46,1717432299.577353
401.41,1717432300.5672257
400.82,1717432301.5866373
398.03,1717432302.587174
402.0,1717432303.5767145
399.79,1717432304.5877614
397.71,1717432305.5267372
400.84,1717432306.5771592
398.64,1717432307.596674
398.19,1717432308.5065446
400.05,1717432309.5680053
397.07,1717432310.5572686
399.19,1717432311.5868068
398.61,1717432312.5967166
392.01,1717432313.5667374
401.45,1717432314.5976777
397.5,1717432315.6066988
395.29,1717432316.536788
400.03,1717432317.5971396
395.3,1717432318.5771248
394.72,1717432319.6067758
400.42,1717432320.5866537
395.84,1717432321.587381
401.46,1717432322.6067367
398.24,1717432323.5366955
392.18,1717432324.5967937
400.37,1717432325.5672238
397.18,1717432326.606719
397.44,1717432327.616823
400.86,1717432328.606667
396.3,1717432329.596692
397.33,1717432330.6368003
400.74,1717432331.6170776
396.84,1717432332.5667834
400.91,1717432333.546774
400.31,1717432334.6066663
397.64,1717432335.5974178
400.44,1717432336.5299742
400.86,1717432337.636723
400.63,1717432338.6067905
400.38,1717432339.5867023
399.74,1717432340.5876527
400.03,1717432341.6068225
398.5,1717432342.6266327
399.01,1717432343.5266573
400.42,1717432344.6267555
400.78,1717432345.5972435
400.8,1717432346.6367958
400.19,1717432347.6271126
396.26,1717432348.606809
400.71,1717432349.5867271
399.26,1717432350.6180954
399.81,1717432351.6085074
399.46,1717432352.6183503
398.65,1717432353.6467164
397.8,1717432354.6176515
400.91,1717432355.6366973
397.56,1717432356.556752
398.3,1717432357.6288555
399.54,1717432358.6366816
394.59,1717432359.606823
399.0,1717432360.6084826
399.15,1717432361.6566446
395.37,1717432362.6273777
399.93,1717432363.6284385
398.11,1717432364.6238613
391.35,1717432365.6367307
400.08,1717432366.6266594
396.17,1717432367.5566494
395.08,1717432368.63814
399.31,1717432369.6066263
393.89,1717432370.5666955
396.02,1717432371.6386375
399.81,1717432372.6475108
396.21,1717432373.6287227
400.71,1717432374.6767824
400.16,1717432375.6280928
392.88,1717432376.6468093
399.58,1717432377.6286364
400.41,1717432378.6367
393.73,1717432379.6499019
400.38,1717432380.6171145
394.58,1717432381.6766534
395.24,1717432382.6387901
399.84,1717432383.5979974
395.76,1717432384.5766668
400.03,1717432385.648632
401.13,1717432386.6466494
396.04,1717432387.6173525
401.43,1717432388.6067374
400.19,1717432389.6174197
398.29,1717432390.6680238
399.49,1717432391.6566546
397.9,1717432392.6667073
399.27,1717432393.6771944
400.2,1717432394.616617
400.57,1717432395.6368282
400.6,1717432396.6266327
399.28,1717432397.6667252
399.86,1717432398.600498
399.37,1717432399.6762516
395.77,1717432400.6667628
400.32,1717432401.6776702
399.1,1717432402.6166768
396.37,1717432403.6783037
398.66,1717432404.6967115
396.26,1717432405.6586232
397.24,1717432406.6967995
398.58,1717432407.5863729
396.17,1717432408.668809
400.92,1717432409.6367667
398.61,1717432410.616661
391.65,1717432411.6267545
400.83,1717432412.6966398
396.48,1717432413.6667457
394.4,1717432414.706788
400.49,1717432415.6612308
395.95,1717432416.6473749
399.79,1717432417.7168062
399.02,1717432418.7066603
394.36,1717432419.7075195
399.41,1717432420.6778529
398.09,1717432421.6466682
394.02,1717432422.698349
400.16,1717432423.626622
393.75,1717432424.6688247
395.65,1717432425.6773155
398.05,1717432426.6166508
395.92,1717432427.689032
401.56,1717432428.681553
396.44,1717432429.6666365
392.63,1717432430.6873107
398.88,1717432431.7267087
397.46,1717432432.6877692
398.72,1717432433.6967742
399.57,1717432434.6366372
398.79,1717432435.6867182
401.07,1717432436.6466637
400.39,1717432437.6566472
399.7,1717432438.6566827
401.65,1717432439.6966665
398.31,1717432440.6184263
400.46,1717432441.716712
398.92,1717432442.7366302
399.88,1717432443.6478426
399.52,1717432444.636659
397.33,1717432445.7086315
399.34,1717432446.708041
397.91,1717432447.73679
401.51,1717432448.7067068
398.76,1717432449.7077746
399.0,1717432450.708038
401.37,1717432451.726647
397.02,1717432452.7467616
400.34,1717432453.7467396
398.09,1717432454.698174
397.96,1717432455.716761
400.98,1717432456.6981573
396.03,1717432457.647251
397.49,1717432458.7280672
397.77,1717432459.7466402
395.84,1717432460.7567961
400.28,1717432461.7467191
397.65,1717432462.6881473
397.52,1717432463.7189
399.17,1717432464.7166321
395.11,1717432465.7067757
